iter	Passed	Remaining
6339	42500	4424
6340	42507	4417
6341	42514	4410
6342	42521	4404
6343	42529	4397
6344	42538	4391
6345	42546	4384
6346	42554	4378
6347	42561	4371
6348	42568	4364
6349	42576	4358
6350	42583	4351
6351	42590	4344
6352	42596	4338
6353	42603	4331
6354	42609	4324
6355	42616	4317
6356	42623	4311
6357	42630	4304
6358	42637	4297
6359	42644	4291
6360	42650	4284
6361	42657	4277
6362	42664	4271
6363	42670	4264
6364	42676	4257
6365	42683	4250
6366	42690	4244
6367	42700	4237
6368	42706	4231
6369	42713	4224
6370	42720	4217
6371	42726	4210
6372	42733	4204
6373	42740	4197
6374	42747	4190
6375	42754	4184
6376	42760	4177
6377	42767	4170
6378	42774	4164
6379	42781	4157
6380	42787	4150
6381	42794	4144
6382	42801	4137
6383	42808	4130
6384	42815	4123
6385	42821	4117
6386	42828	4110
6387	42834	4103
6388	42841	4097
6389	42848	4090
6390	42855	4083
6391	42861	4076
6392	42868	4070
6393	42875	4063
6394	42882	4056
6395	42888	4050
6396	42895	4043
6397	42902	4036
6398	42909	4030
6399	42916	4023
6400	42923	4016
6401	42930	4010
6402	42936	4003
6403	42943	3996
6404	42950	3989
6405	42956	3983
6406	42963	3976
6407	42970	3969
6408	42976	3963
6409	42983	3956
6410	42990	3949
6411	42997	3942
6412	43003	3936
6413	43010	3929
6414	43017	3922
6415	43023	3916
6416	43030	3909
6417	43037	3902
6418	43044	3896
6419	43051	3889
6420	43058	3882
6421	43064	3875
6422	43071	3869
6423	43078	3862
6424	43084	3855
6425	43091	3849
6426	43098	3842
6427	43104	3835
6428	43111	3829
6429	43118	3822
6430	43125	3815
6431	43131	3808
6432	43138	3802
6433	43145	3795
6434	43152	3788
6435	43159	3782
6436	43166	3775
6437	43173	3768
6438	43179	3762
6439	43186	3755
6440	43193	3748
6441	43199	3741
6442	43206	3735
6443	43213	3728
6444	43219	3721
6445	43226	3715
6446	43233	3708
6447	43240	3701
6448	43246	3694
6449	43253	3688
6450	43260	3681
6451	43267	3674
6452	43273	3668
6453	43280	3661
6454	43287	3654
6455	43294	3648
6456	43301	3641
6457	43308	3634
6458	43315	3628
6459	43321	3621
6460	43328	3614
6461	43335	3607
6462	43342	3601
6463	43349	3594
6464	43356	3587
6465	43363	3581
6466	43370	3574
6467	43377	3567
6468	43383	3561
6469	43390	3554
6470	43397	3547
6471	43403	3540
6472	43410	3534
6473	43417	3527
6474	43423	3520
6475	43430	3514
6476	43437	3507
6477	43443	3500
6478	43450	3494
6479	43457	3487
6480	43463	3480
6481	43470	3473
6482	43477	3467
6483	43484	3460
6484	43491	3453
6485	43498	3447
6486	43506	3440
6487	43513	3433
6488	43520	3427
6489	43529	3420
6490	43538	3414
6491	43546	3407
6492	43553	3400
6493	43561	3394
6494	43569	3387
6495	43576	3380
6496	43582	3374
6497	43590	3367
6498	43596	3360
6499	43603	3354
6500	43610	3347
6501	43617	3340
6502	43624	3334
6503	43630	3327
6504	43637	3320
6505	43644	3313
6506	43651	3307
6507	43658	3300
6508	43665	3293
6509	43672	3287
6510	43679	3280
6511	43686	3273
6512	43696	3267
6513	43703	3260
6514	43709	3253
6515	43716	3247
6516	43723	3240
6517	43730	3233
6518	43736	3227
6519	43743	3220
6520	43750	3213
6521	43757	3206
6522	43763	3200
6523	43770	3193
6524	43776	3186
6525	43783	3180
6526	43790	3173
6527	43796	3166
6528	43804	3160
6529	43812	3153
6530	43820	3146
6531	43828	3140
6532	43837	3133
6533	43845	3126
6534	43851	3120
6535	43857	3113
6536	43864	3106
6537	43870	3100
6538	43877	3093
6539	43884	3086
6540	43891	3079
6541	43897	3073
6542	43904	3066
6543	43910	3059
6544	43917	3053
6545	43924	3046
6546	43930	3039
6547	43937	3032
6548	43944	3026
6549	43951	3019
6550	43957	3012
6551	43963	3006
6552	43970	2999
6553	43977	2992
6554	43983	2985
6555	43990	2979
6556	43996	2972
6557	44003	2965
6558	44009	2959
6559	44016	2952
6560	44022	2945
6561	44029	2938
6562	44036	2932
6563	44042	2925
6564	44049	2918
6565	44055	2912
6566	44062	2905
6567	44068	2898
6568	44075	2891
6569	44082	2885
6570	44089	2878
6571	44095	2871
6572	44102	2864
6573	44108	2858
6574	44114	2851
6575	44120	2844
6576	44127	2838
6577	44133	2831
6578	44140	2824
6579	44146	2817
6580	44152	2811
6581	44159	2804
6582	44166	2797
6583	44173	2791
6584	44179	2784
6585	44186	2777
6586	44193	2770
6587	44199	2764
6588	44206	2757
6589	44213	2750
6590	44220	2744
6591	44226	2737
6592	44232	2730
6593	44239	2723
6594	44246	2717
6595	44252	2710
6596	44258	2703
6597	44265	2696
6598	44271	2690
6599	44278	2683
6600	44284	2676
6601	44290	2670
6602	44297	2663
6603	44304	2656
6604	44310	2649
6605	44316	2643
6606	44323	2636
6607	44329	2629
6608	44336	2623
6609	44343	2616
6610	44349	2609
6611	44356	2602
6612	44362	2596
6613	44369	2589
6614	44375	2582
6615	44382	2575
6616	44388	2569
6617	44395	2562
6618	44402	2555
6619	44408	2549
6620	44415	2542
6621	44421	2535
6622	44428	2528
6623	44434	2522
6624	44440	2515
6625	44447	2508
6626	44453	2502
6627	44460	2495
6628	44467	2488
6629	44474	2481
6630	44481	2475
6631	44488	2468
6632	44495	2461
6633	44502	2455
6634	44509	2448
6635	44517	2441
6636	44525	2435
6637	44533	2428
6638	44540	2421
6639	44547	2415
6640	44554	2408
6641	44561	2401
6642	44568	2395
6643	44575	2388
6644	44581	2381
6645	44588	2375
6646	44594	2368
6647	44601	2361
6648	44607	2354
6649	44614	2348
6650	44621	2341
6651	44627	2334
6652	44634	2327
6653	44640	2321
6654	44647	2314
6655	44653	2307
6656	44659	2301
6657	44666	2294
6658	44672	2287
6659	44679	2280
6660	44688	2274
6661	44695	2267
6662	44701	2260
6663	44708	2254
6664	44715	2247
6665	44721	2240
6666	44728	2234
6667	44735	2227
6668	44741	2220
6669	44748	2213
6670	44754	2207
6671	44761	2200
6672	44768	2193
6673	44775	2187
6674	44782	2180
6675	44788	2173
6676	44795	2166
6677	44802	2160
6678	44808	2153
6679	44814	2146
6680	44821	2140
6681	44828	2133
6682	44834	2126
6683	44840	2119
6684	44847	2113
6685	44854	2106
6686	44860	2099
6687	44867	2093
6688	44873	2086
6689	44879	2079
6690	44886	2072
6691	44893	2066
6692	44899	2059
6693	44905	2052
6694	44912	2046
6695	44919	2039
6696	44925	2032
6697	44932	2025
6698	44939	2019
6699	44945	2012
6700	44952	2005
6701	44959	1999
6702	44966	1992
6703	44973	1985
6704	44979	1978
6705	44986	1972
6706	44992	1965
6707	44999	1958
6708	45006	1952
6709	45012	1945
6710	45019	1938
6711	45026	1931
6712	45032	1925
6713	45039	1918
6714	45045	1911
6715	45052	1905
6716	45059	1898
6717	45065	1891
6718	45072	1884
6719	45078	1878
6720	45084	1871
6721	45091	1864
6722	45097	1858
6723	45104	1851
6724	45111	1844
6725	45118	1838
6726	45125	1831
6727	45132	1824
6728	45138	1817
6729	45145	1811
6730	45152	1804
6731	45158	1797
6732	45164	1791
6733	45171	1784
6734	45177	1777
6735	45184	1770
6736	45190	1764
6737	45197	1757
6738	45204	1750
6739	45210	1744
6740	45217	1737
6741	45224	1730
6742	45231	1723
6743	45238	1717
6744	45245	1710
6745	45251	1703
6746	45257	1697
6747	45264	1690
6748	45270	1683
6749	45277	1676
6750	45284	1670
6751	45290	1663
6752	45296	1656
6753	45303	1650
6754	45310	1643
6755	45316	1636
6756	45323	1629
6757	45329	1623
6758	45335	1616
6759	45342	1609
6760	45348	1603
6761	45355	1596
6762	45361	1589
6763	45367	1582
6764	45374	1576
6765	45381	1569
6766	45387	1562
6767	45394	1556
6768	45401	1549
6769	45408	1542
6770	45414	1535
6771	45420	1529
6772	45427	1522
6773	45433	1515
6774	45440	1509
6775	45447	1502
6776	45454	1495
6777	45461	1488
6778	45467	1482
6779	45474	1475
6780	45481	1468
6781	45488	1462
6782	45497	1455
6783	45504	1448
6784	45512	1442
6785	45519	1435
6786	45527	1428
6787	45534	1422
6788	45541	1415
6789	45548	1408
6790	45554	1401
6791	45562	1395
6792	45569	1388
6793	45575	1381
6794	45581	1375
6795	45588	1368
6796	45594	1361
6797	45600	1355
6798	45606	1348
6799	45612	1341
6800	45619	1334
6801	45625	1328
6802	45631	1321
6803	45638	1314
6804	45644	1307
6805	45650	1301
6806	45657	1294
6807	45663	1287
6808	45669	1281
6809	45676	1274
6810	45685	1267
6811	45691	1261
6812	45698	1254
6813	45705	1247
6814	45711	1240
6815	45718	1234
6816	45725	1227
6817	45731	1220
6818	45738	1214
6819	45745	1207
6820	45751	1200
6821	45758	1193
6822	45765	1187
6823	45771	1180
6824	45778	1173
6825	45784	1167
6826	45791	1160
6827	45798	1153
6828	45805	1146
6829	45812	1140
6830	45818	1133
6831	45825	1126
6832	45831	1120
6833	45838	1113
6834	45844	1106
6835	45850	1099
6836	45857	1093
6837	45864	1086
6838	45870	1079
6839	45877	1073
6840	45884	1066
6841	45890	1059
6842	45897	1053
6843	45904	1046
6844	45910	1039
6845	45916	1032
6846	45923	1026
6847	45929	1019
6848	45936	1012
6849	45942	1006
6850	45949	999
6851	45955	992
6852	45962	985
6853	45968	979
6854	45975	972
6855	45982	965
6856	45989	959
6857	45995	952
6858	46001	945
6859	46008	938
6860	46014	932
6861	46021	925
6862	46028	918
6863	46034	912
6864	46040	905
6865	46046	898
6866	46052	891
6867	46059	885
6868	46066	878
6869	46072	871
6870	46078	865
6871	46085	858
6872	46091	851
6873	46097	844
6874	46104	838
6875	46110	831
6876	46117	824
6877	46123	818
6878	46130	811
6879	46136	804
6880	46143	798
6881	46149	791
6882	46156	784
6883	46162	777
6884	46169	771
6885	46175	764
6886	46181	757
6887	46188	751
6888	46195	744
6889	46201	737
6890	46208	730
6891	46215	724
6892	46221	717
6893	46227	710
6894	46234	704
6895	46241	697
6896	46248	690
6897	46254	683
6898	46261	677
6899	46267	670
6900	46274	663
6901	46280	657
6902	46287	650
6903	46294	643
6904	46300	637
6905	46307	630
6906	46314	623
6907	46320	616
6908	46327	610
6909	46333	603
6910	46340	596
6911	46346	590
6912	46352	583
6913	46359	576
6914	46365	569
6915	46372	563
6916	46378	556
6917	46385	549
6918	46391	543
6919	46398	536
6920	46404	529
6921	46411	522
6922	46418	516
6923	46424	509
6924	46431	502
6925	46437	496
6926	46444	489
6927	46450	482
6928	46457	476
6929	46464	469
6930	46471	462
6931	46481	455
6932	46489	449
6933	46497	442
6934	46504	435
6935	46512	429
6936	46519	422
6937	46526	415
6938	46533	409
6939	46539	402
6940	46546	395
6941	46553	388
6942	46559	382
6943	46566	375
6944	46572	368
6945	46579	362
6946	46585	355
6947	46592	348
6948	46598	341
6949	46605	335
6950	46612	328
6951	46619	321
6952	46625	315
6953	46632	308
6954	46639	301
6955	46646	295
6956	46653	288
6957	46660	281
6958	46666	274
6959	46673	268
6960	46682	261
6961	46689	254
6962	46695	248
6963	46702	241
6964	46708	234
6965	46715	228
6966	46721	221
6967	46728	214
6968	46735	207
6969	46741	201
6970	46747	194
6971	46754	187
6972	46761	181
6973	46768	174
6974	46774	167
6975	46781	160
6976	46788	154
6977	46795	147
6978	46802	140
6979	46808	134
6980	46815	127
6981	46821	120
6982	46828	114
6983	46835	107
6984	46841	100
6985	46848	93
6986	46855	87
6987	46861	80
6988	46868	73
6989	46874	67
6990	46881	60
6991	46887	53
6992	46894	46
6993	46900	40
6994	46907	33
6995	46913	26
6996	46919	20
6997	46926	13
6998	46933	6
6999	46939	0
